folio;depto;area;s10b_10_01;s10b_10_02;s10b_10_03;s10b_10_04;s10b_10_05;s10b_10_06;s10b_10_07;s10b_10_08;s10b_10_09;s10b_10_10;s10b_10_11;s10b_10_12;s10b_10_13;s10b_10_14;s10b_10_15;s10b_10_16;s10b_10_17;s10b_10_18;s10b_10_19;s10b_10_20;s10b_10_21;s10b_10_22;s10b_10_23;s10b_10_24;s10b_10_25;s10b_10_26;s10b_10_27;s10b_10_28;s10b_11_01;s10b_11_02;s10b_11_03;s10b_11_04;s10b_11_05;s10b_11_06;s10b_11_07;s10b_11_08;s10b_12_01;s10b_12_02;s10b_12_03;s10b_13_01;s10b_13_02;s10b_13_03;s10b_13_04;s10b_13_05;s10b_13_06;s10b_13_07;s10b_13_08;s10b_13_09;s10b_13_10;s10b_13_11;s10b_13_12;s10b_13_13;s10b_13_14;s10b_13_15;s10b_13_16;s10b_13_17;upm;estrato;factor
70759;1;2;40;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;141-04497044083-D;21;429
70763;1;2;30;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141-04497044083-D;21;429
70769;1;2;0;0;120;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;100;500;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;300;500;0;0;0;0;0;0;0;141-04497044083-D;21;429
70776;1;2;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;141-04497044083-D;21;429
70777;1;2;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;300;0;0;0;0;0;0;0;141-04497044083-D;21;429
70785;1;2;10;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;0;0;0;0;0;0;0;141-04497044083-D;21;429
70795;5;2;20;0;0;0;0;0;50;12;20;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;553-03744648218-D;23;615
70798;5;2;30;0;30;0;0;0;0;16;0;0;0;0;15;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;80;0;0;0;553-03744648218-D;23;615
70802;5;2;12;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553-03744648218-D;23;615
70804;5;2;5;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553-03744648218-D;23;615
70807;7;1;30;120;120;0;0;15;25;0;0;0;0;0;0;0;0;0;45;100;0;0;0;0;0;700;0;100;120;0;0;0;0;0;0;0;0;0;0;500;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;714-05218837074-A;14;441
70810;4;2;0;0;100;0;0;0;30;7;0;0;0;0;80;0;0;0;0;20;4;0;0;300;0;0;80;20;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;240;200;0;0;0;0;0;0;0;453-04873070581-D;23;177
70815;4;2;40;15;50;0;0;0;22;0;0;0;0;0;20;0;0;0;0;40;0;0;3;0;0;0;100;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;200;100;0;0;0;0;0;0;0;441-04256509161-D;21;256
70820;4;2;40;0;50;0;0;0;0;0;0;0;0;0;10;0;0;0;0;21;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;0;0;0;0;0;0;0;441-04256509161-D;21;256
70824;2;2;20;100;0;0;0;0;30;0;0;0;0;0;50;0;80;0;0;0;0;0;0;500;0;0;500;50;0;0;0;150;200;100;0;0;0;0;0;300;0;350;0;0;0;0;0;0;0;150;200;28;0;0;0;0;0;0;243-07114667320-A;23;778
70825;2;2;20;0;0;0;0;0;20;120;25;0;0;0;20;0;50;0;0;0;0;0;0;0;0;0;0;50;0;0;0;300;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;700;80;0;0;0;120;0;0;243-07114667320-A;23;778
70826;2;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243-07114667320-A;23;778
70827;2;2;25;0;100;300;0;0;15;0;0;0;0;0;35;0;120;0;0;0;0;0;0;0;0;0;250;10;0;0;0;150;80;75;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;150;200;20;0;0;0;0;0;0;243-07114667320-A;23;778
70846;2;2;10;0;60;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;243-07114667320-A;23;778
70847;2;2;15;0;60;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243-07114667320-A;23;778
70848;2;2;5;0;40;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243-07114667320-A;23;778
70849;2;2;20;0;80;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;243-07114667320-A;23;778
70902;3;1;25;150;80;0;0;0;0;0;0;0;0;0;0;50;0;30;0;0;0;0;0;0;0;0;0;60;0;0;0;0;35;0;15;0;55;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;314-05234697376-A;14;207
70903;3;1;60;40;90;0;0;15;35;0;40;0;550;50;200;0;0;0;0;180;50;0;45;0;0;0;250;160;0;200;0;0;350;300;80;25;35;100;0;800;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;400;0;314-05234697376-A;14;207
70907;3;1;25;100;60;0;0;0;25;0;15;0;0;0;0;0;0;0;0;30;0;180;30;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05234697376-A;14;207
70908;2;2;20;0;160;5;0;5;30;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;243-07114667320-A;23;778
70909;2;2;30;0;0;10;0;0;40;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243-07114667320-A;23;778
70910;2;2;30;0;160;10;0;5;40;200;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;243-07114667320-A;23;778
70911;2;2;40;0;160;5;0;0;50;300;10;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;400;70;0;0;0;240;160;200;0;0;0;0;0;500;0;0;0;0;160;0;0;0;0;100;400;0;0;1000;0;0;0;0;243-07114667320-A;23;778
70928;4;1;20;50;18;0;0;0;30;350;0;0;0;0;30;0;200;0;100;50;0;0;100;0;0;0;0;30;0;70;0;100;50;0;0;0;0;600;0;0;0;600;0;0;50;0;0;0;0;200;200;0;0;0;0;0;1200;0;413-04780143553-A;13;216
70929;4;1;50;240;0;0;0;0;100;0;0;0;0;0;120;0;250;0;0;0;0;0;0;0;0;0;0;40;0;0;0;300;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;250;600;300;0;0;0;0;0;600;413-04780143553-A;13;216
70930;4;1;20;150;0;0;0;0;0;30;0;0;0;0;50;0;0;0;100;50;0;0;20;0;0;0;0;70;0;0;0;500;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413-04780143553-A;13;216
70935;4;1;40;300;100;0;0;0;0;0;24;0;0;0;100;0;200;0;0;0;0;0;50;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;413-04780143553-A;13;216
70943;4;1;20;180;0;0;0;0;50;0;0;0;0;0;0;0;160;0;50;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;280;0;0;412-04771377133-A;12;178
70944;4;1;30;300;0;0;0;0;100;50;0;0;0;0;100;0;0;0;0;0;0;0;70;0;0;0;200;60;0;0;0;300;100;0;0;0;0;400;0;200;25;0;0;0;0;0;0;0;0;250;500;120;0;0;0;250;0;0;412-04771377133-A;12;178
70945;4;1;15;100;0;0;0;0;30;0;0;0;0;0;0;0;150;0;0;0;0;0;30;400;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;0;0;412-04771377133-A;12;178
70946;4;1;10;250;100;0;0;0;50;30;0;0;0;0;30;0;0;0;0;50;0;0;0;0;0;0;0;30;0;0;0;150;0;0;0;0;0;0;0;0;25;0;0;0;20;0;0;0;0;0;100;0;0;0;0;0;0;0;412-04771377133-A;12;178
70953;2;1;50;0;0;0;0;15;15;10;24;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;10;0;50;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;600;300;0;0;0;0;0;0;0;232-06335522843-A;12;182
70954;2;1;15;0;0;0;0;0;27;11;30;0;0;0;200;0;100;0;0;0;20;0;15;0;0;0;0;20;0;0;0;0;85;0;0;0;0;0;0;290;0;0;50;0;0;0;0;0;0;900;510;0;0;0;0;0;0;0;232-06335522843-A;12;182
70956;2;1;5;0;0;0;0;0;50;12;15;0;0;0;90;0;0;0;0;36;10;0;5;0;0;0;0;15;0;0;0;190;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;400;236;0;0;0;0;0;0;0;232-06335522843-A;12;182
70965;2;1;0;0;0;0;0;0;18;0;12;0;240;0;150;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;1000;400;0;0;0;0;80;0;0;232-06335522843-A;12;182
70972;2;2;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244-06057568524-A;24;712
70974;2;2;0;0;160;15;0;0;17;0;0;0;0;0;12;0;0;0;0;0;0;0;4;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244-06057568524-A;24;712
70976;2;2;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;244-06057568524-A;24;712
70979;2;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;244-06057568524-A;24;712
70981;3;1;30;0;0;250;0;0;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;311-05174784482-A;11;146
70982;3;1;30;150;0;0;0;0;20;90;0;0;0;0;0;0;260;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;400;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311-05174784482-A;11;146
70983;3;1;20;100;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311-05174784482-A;11;146
70984;3;1;50;150;0;0;0;0;40;60;0;0;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311-05174784482-A;11;146
70998;3;1;80;150;0;0;0;0;50;15;40;0;0;0;0;0;100;0;0;150;50;0;0;0;0;0;0;200;0;0;0;400;150;0;0;0;180;0;0;0;0;1850;500;0;300;0;0;0;0;0;0;0;0;0;0;0;7000;0;323-05238640955-A;13;214
71002;4;2;15;30;0;0;0;0;18;0;0;0;0;0;0;0;30;0;0;10;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453-04873070581-D;23;177
71012;3;1;20;20;0;0;0;10;25;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322-00524155848-A;12;189
71015;8;2;20;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-07178141327-D;21;308
71022;7;1;0;150;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;500;0;0;0;0;0;0;0;713-05175697479-A;13;486
71023;7;1;15;150;0;0;0;50;15;18;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;700;0;0;0;0;0;0;0;713-05175697479-A;13;486
71024;7;1;0;150;0;0;0;10;0;0;0;0;0;0;0;0;400;0;0;60;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05175697479-A;13;486
71043;3;1;25;420;0;0;0;0;60;40;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420;300;0;0;0;0;0;0;0;314-05242640830-A;14;225
71044;3;1;20;680;0;0;0;25;55;14;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;80;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05242640830-A;14;225
71045;3;1;50;280;0;0;0;0;20;120;0;0;0;0;0;0;400;0;600;0;25;0;180;0;0;0;0;150;30;140;0;300;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;314-05242640830-A;14;225
71069;4;1;50;270;0;24;0;20;50;0;24;0;0;0;0;0;0;0;0;0;25;35;22;0;0;0;0;0;0;0;0;0;500;140;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;200;0;0;412-04754653206-A;12;178
71075;4;1;30;180;0;40;0;0;40;35;0;0;0;0;75;0;0;0;0;0;0;0;165;0;0;0;0;350;50;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;120;1000;0;500;0;0;600;0;0;412-04754653206-A;12;178
71076;4;1;50;50;0;7;0;10;70;35;24;0;0;0;200;0;0;0;0;0;25;0;44;0;0;0;80;80;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0;0;0;0;500;1000;130;0;0;0;700;0;0;412-04754653206-A;12;178
71077;4;1;100;50;0;0;0;10;50;7;54;0;0;0;240;0;120;0;0;50;40;60;150;0;0;0;0;150;0;180;0;300;180;200;30;100;100;0;0;0;300;0;200;20;0;0;0;0;0;200;500;115;150;0;0;600;130;0;412-04754653206-A;12;178
71116;6;1;50;72;0;0;0;15;25;32;30;0;0;0;45;0;0;0;0;0;10;30;20;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;150;80;10;0;0;0;0;100;0;622-03367502584-A;12;127
71121;3;1;0;150;0;0;50;0;30;0;0;0;0;0;20;0;80;0;150;25;0;30;10;0;0;0;0;80;0;0;0;0;0;30;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322-05238083234-A;12;189
71133;7;1;20;0;0;0;0;0;45;50;30;0;0;0;0;0;0;0;0;60;0;0;50;0;0;0;100;50;0;0;0;150;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05203009183-A;13;486
71139;7;2;25;0;0;0;0;15;30;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;100;100;0;0;0;0;500;350;0;0;20;0;0;250;0;0;0;100;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;743-05654084048-D;23;429
71141;7;1;0;100;0;0;0;20;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;60;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;713-05175697479-A;13;486
